,下摆围,中腰围,前胸宽,前衣长,右袖口,右袖长,后中长,后背宽,小臂围,左袖口,左袖长,肚围,肚高,肩宽,胸围,袖肥,领围
3144,109.0,104.0,0.0,71.0,23.0,60.0,72.0,0.0,0.0,23.0,60.0,0.0,0.0,46.0,113.0,41.0,40.5
3145,109.0,104.0,0.0,71.0,23.0,60.0,72.0,0.0,0.0,23.0,60.0,0.0,0.0,46.0,113.0,41.0,42.0
3146,109.0,102.0,0.0,75.0,25.5,61.0,73.0,0.0,0.0,25.5,61.0,0.0,0.0,45.2,111.0,42.0,42.0
3147,105.0,98.0,0.0,74.0,24.5,60.0,72.0,0.0,0.0,24.5,60.0,0.0,0.0,44.0,107.0,40.8,41.0
3148,105.0,98.0,0.0,74.0,24.5,60.0,72.0,0.0,0.0,24.5,60.0,0.0,0.0,44.0,107.0,40.8,41.0
3149,101.0,94.0,0.0,74.0,24.5,60.0,72.0,0.0,0.0,24.5,60.0,0.0,0.0,43.0,103.0,39.6,40.0
3150,101.0,94.0,0.0,74.0,24.5,60.0,72.0,0.0,0.0,24.5,60.0,0.0,0.0,43.0,103.0,39.6,40.0
3151,101.0,94.0,41.0,0.0,19.8,65.5,74.0,44.5,0.0,19.8,65.5,95.0,0.0,46.0,103.0,37.0,40.8
3152,101.0,94.0,41.0,0.0,19.8,65.5,74.0,44.5,0.0,19.8,65.5,95.0,0.0,46.0,103.0,37.0,40.8
3153,97.0,90.0,0.0,73.0,23.5,59.0,71.0,0.0,0.0,23.5,59.0,0.0,0.0,42.0,99.0,38.4,39.0
3154,97.0,90.0,0.0,73.0,23.5,59.0,71.0,0.0,0.0,23.5,59.0,0.0,0.0,42.0,99.0,38.4,39.0
3155,95.0,89.0,40.5,0.0,19.5,62.0,75.5,42.5,0.0,19.5,62.0,89.0,0.0,42.8,98.0,36.0,38.8
3156,121.0,114.0,0.0,76.0,26.5,62.0,74.0,0.0,0.0,26.5,62.0,0.0,0.0,48.4,123.0,45.6,45.0
3157,99.0,88.0,40.0,0.0,20.0,61.0,73.5,42.0,32.0,20.0,61.0,0.0,0.0,43.2,97.0,37.0,39.3
3158,100.0,93.0,40.0,0.0,19.5,61.8,73.0,41.8,0.0,19.5,61.8,0.0,0.0,42.8,99.0,38.0,39.7
3159,109.0,101.0,0.0,0.0,25.0,64.0,79.0,0.0,0.0,25.0,64.0,0.0,0.0,46.0,111.0,41.0,42.0
3160,118.0,114.0,47.5,0.0,23.5,64.8,78.0,51.0,40.0,23.5,64.8,116.0,0.0,50.5,125.0,48.0,44.8
3161,119.0,111.0,0.0,80.0,26.0,65.0,78.0,0.0,0.0,26.0,65.0,0.0,0.0,48.0,121.0,43.0,46.0
3162,101.0,93.0,0.0,-0.5,24.0,64.0,74.0,0.0,0.0,24.0,64.0,0.5,0.0,44.0,103.0,38.0,40.0
3163,101.0,95.5,0.0,0.0,24.5,62.0,71.0,0.0,0.0,24.5,62.0,0.0,0.0,46.0,106.5,38.5,38.5
3164,98.0,89.0,0.0,0.0,24.0,60.0,71.5,0.0,0.0,24.0,60.0,0.0,0.0,43.0,97.5,38.0,39.5
3165,98.0,89.0,0.0,0.0,24.0,60.0,71.5,0.0,0.0,24.0,60.0,0.0,0.0,43.0,97.5,38.0,39.5
3166,110.0,106.0,42.5,0.0,21.3,57.5,70.5,45.0,35.0,21.3,57.5,0.0,0.0,46.0,111.0,40.0,41.5
3167,110.0,106.0,42.5,0.0,21.3,57.5,70.5,45.0,35.0,21.3,57.5,0.0,0.0,46.0,111.0,40.0,41.5
3168,98.0,89.0,0.0,0.0,24.0,60.0,71.5,0.0,0.0,24.0,60.0,0.0,0.0,43.0,97.5,38.0,39.0
3169,101.0,95.5,0.0,0.0,24.5,62.0,71.0,0.0,0.0,24.5,62.0,0.0,0.0,46.0,106.5,38.5,38.5
3170,101.0,95.5,0.0,0.0,24.5,62.0,71.0,0.0,0.0,24.5,62.0,0.0,0.0,46.0,106.5,38.5,38.5
3171,101.0,93.0,0.0,0.0,24.0,61.0,72.0,0.0,0.0,24.0,61.0,0.0,0.0,43.0,103.0,39.0,40.0
3172,101.0,93.0,0.0,0.0,24.0,61.0,72.0,0.0,0.0,24.0,61.0,0.0,0.0,43.0,103.0,39.0,40.0
3173,135.0,121.0,0.0,88.0,28.0,66.0,86.0,0.0,0.0,28.0,66.0,136.0,0.0,51.0,130.0,46.0,48.0
3174,111.0,107.0,0.0,0.0,26.0,61.0,73.5,0.0,0.0,26.0,61.0,0.0,0.0,46.0,113.0,41.0,39.0
3175,121.0,116.0,-2.0,74.0,26.0,60.0,78.0,-1.0,0.0,26.0,60.0,0.0,0.0,45.0,123.0,42.0,44.0
3176,105.0,96.0,0.0,0.0,24.5,66.0,74.0,-1.0,0.0,25.0,66.0,0.0,0.0,44.5,107.0,39.0,41.0
3177,121.0,116.0,-2.0,74.0,26.0,60.0,78.0,-1.0,0.0,26.0,60.0,0.0,0.0,45.0,123.0,42.0,44.0
3178,100.0,89.5,0.0,0.0,24.5,62.0,74.0,0.0,0.0,24.5,62.0,0.0,0.0,44.0,98.0,36.0,39.0
3179,104.0,91.0,0.0,0.0,24.0,61.5,76.0,0.0,0.0,24.0,61.5,0.0,0.0,43.5,99.0,38.0,39.0
3180,107.0,105.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,38.0,42.0
3181,109.0,104.0,0.0,0.0,24.0,60.5,76.0,0.0,0.0,25.0,60.5,3.0,0.0,46.0,109.0,41.0,42.0
3182,101.0,93.0,0.0,0.0,25.0,63.0,75.5,0.0,0.0,25.0,63.0,0.0,0.0,43.0,103.0,39.0,41.0
3183,97.0,85.0,0.0,0.0,24.0,62.0,76.0,0.0,0.0,24.0,62.0,0.0,0.0,43.0,97.0,36.0,38.0
3184,88.0,73.0,0.0,0.0,22.0,57.0,69.0,0.0,0.0,22.0,57.0,0.0,0.0,41.0,85.0,31.0,35.0
3185,97.0,89.0,0.0,0.0,24.0,62.0,73.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,99.0,38.0,39.0
3186,139.0,137.0,0.0,0.0,31.0,63.0,82.0,0.0,0.0,31.0,63.0,141.0,0.0,53.0,142.0,52.0,51.0
3187,105.0,96.0,0.0,0.0,24.5,66.0,74.0,-1.0,0.0,25.0,66.0,0.0,0.0,44.5,107.0,39.0,41.0
3188,105.0,96.0,0.0,0.0,24.5,66.0,74.0,-1.0,0.0,25.0,66.0,0.0,0.0,44.5,107.0,39.0,41.0
3189,110.0,99.0,0.0,0.0,25.0,64.0,78.0,0.0,0.0,25.0,64.0,0.0,0.0,46.0,111.0,41.0,42.0
3190,101.0,93.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,101.5,37.5,40.0
3191,101.0,93.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,101.5,37.5,40.0
3192,100.0,89.5,0.0,0.0,24.5,62.0,74.0,0.0,0.0,24.5,62.0,0.0,0.0,44.0,98.0,36.0,39.0
3193,101.0,93.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,101.5,37.5,40.0
3194,117.0,109.0,0.0,0.0,26.0,62.0,77.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,119.0,43.0,44.0
3195,124.0,116.0,0.0,0.0,25.0,63.0,79.0,0.0,0.0,25.0,63.0,0.0,0.0,50.0,126.0,44.0,45.0
3196,121.0,113.0,0.0,0.0,27.0,63.0,78.0,0.0,0.0,27.0,63.0,123.0,0.0,49.0,123.0,44.0,45.0
3197,107.0,96.0,0.0,0.0,24.0,62.0,75.0,0.0,0.0,24.0,62.0,0.0,0.0,46.5,106.0,40.0,40.0
3198,96.0,90.0,0.0,69.0,23.0,58.0,69.0,0.0,0.0,24.0,58.0,0.0,0.0,42.0,98.0,35.0,37.0
3199,121.0,113.0,-1.0,0.0,27.0,64.0,76.5,0.0,0.0,27.0,64.0,0.0,0.0,49.0,122.0,42.5,45.0
3200,105.5,96.5,0.0,72.0,20.5,63.0,70.0,0.0,0.0,20.5,63.0,92.0,0.0,44.0,107.5,39.5,42.0
3201,114.0,108.0,0.0,0.0,25.0,64.5,77.0,0.0,0.0,25.0,64.5,0.0,0.0,48.0,114.0,42.0,41.0
3202,107.0,101.0,0.0,0.0,25.0,64.0,74.0,0.0,0.0,25.0,64.0,0.0,0.0,45.5,108.0,38.0,43.5
3203,108.0,101.0,0.0,0.0,25.0,64.0,74.0,0.0,0.0,25.0,64.0,0.0,0.0,45.5,108.0,37.5,43.5
3204,101.0,93.0,0.0,0.0,25.0,63.0,75.5,0.0,0.0,25.0,63.0,0.0,0.0,43.0,103.0,39.0,41.0
3205,108.0,99.0,0.0,0.0,25.0,65.0,79.0,0.0,0.0,25.0,65.0,0.0,0.0,46.5,109.0,40.0,42.0
3206,108.0,99.0,0.0,0.0,25.0,65.0,79.0,0.0,0.0,25.0,65.0,0.0,0.0,46.5,109.0,40.0,42.0
3207,109.0,101.0,0.0,0.0,24.0,63.0,76.0,0.0,0.0,24.0,63.0,0.0,0.0,46.0,111.0,39.5,42.0
3208,109.0,100.0,0.0,76.0,26.0,62.0,74.0,0.0,0.0,26.0,62.0,0.0,0.0,45.5,107.0,39.0,39.0
3209,120.0,109.0,0.0,69.0,24.0,55.5,69.0,0.0,0.0,24.0,55.5,120.0,0.0,48.0,114.0,43.0,42.0
3210,124.0,124.0,0.0,79.0,26.0,60.0,75.0,0.0,0.0,26.0,60.0,124.0,45.0,49.0,126.0,48.0,48.0
3211,109.0,101.0,0.0,0.0,25.0,64.0,76.0,0.5,0.0,25.0,64.0,1.0,0.0,46.0,111.0,41.0,42.0
3212,109.0,101.0,0.0,0.0,25.0,64.0,76.0,0.5,0.0,25.0,64.0,1.0,0.0,46.0,111.0,41.0,42.0
3213,113.0,105.0,0.0,0.0,26.0,61.0,76.0,0.0,0.0,26.0,61.0,0.0,0.0,47.0,115.0,42.0,43.0
3214,109.0,101.0,0.0,0.0,25.0,64.0,76.0,0.5,0.0,25.0,64.0,1.0,0.0,46.0,111.0,41.0,42.0
3215,125.0,120.0,1.5,0.0,27.0,63.5,80.5,0.0,0.0,27.0,63.5,0.0,0.0,50.0,127.0,45.0,46.0
3216,145.0,142.0,0.0,0.0,29.0,60.0,78.0,0.0,0.0,29.0,60.0,0.0,0.0,52.0,145.0,52.0,50.0
3217,97.0,88.0,0.0,-2.0,24.0,60.5,71.0,-2.0,0.0,24.0,60.5,0.0,0.0,43.0,99.0,36.0,39.0
3218,101.0,93.0,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,103.0,39.0,40.0
3219,93.0,85.0,0.0,0.0,23.0,61.0,72.0,-1.0,0.0,23.0,61.0,0.0,0.0,41.0,95.0,35.5,38.0
3220,103.5,94.0,0.0,0.0,25.0,61.5,74.0,0.0,0.0,25.0,61.5,0.0,0.0,44.5,106.0,39.0,40.0
3221,103.5,94.0,0.0,0.0,25.0,61.5,74.0,0.0,0.0,25.0,61.5,0.0,0.0,44.5,106.0,39.0,40.0
3222,101.0,90.0,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,45.0,101.0,39.0,40.0
3223,103.5,94.0,0.0,0.0,25.0,61.5,74.0,0.0,0.0,25.0,61.5,0.0,0.0,44.5,106.0,39.0,40.0
3224,109.0,101.0,0.0,0.0,25.0,65.0,79.0,0.0,0.0,25.0,65.0,0.0,0.0,46.5,111.0,41.0,42.0
3225,107.5,100.0,0.0,0.0,25.0,64.0,76.0,0.0,0.0,25.0,64.0,0.0,0.0,46.0,111.0,41.0,42.0
3226,124.0,116.0,0.0,0.0,25.0,63.0,79.0,0.0,0.0,25.0,63.0,0.0,0.0,50.0,126.0,44.0,45.0
3227,112.5,104.0,0.0,0.0,25.5,64.0,77.0,0.0,0.0,25.5,64.0,0.0,0.0,47.0,111.0,39.0,43.5
3228,105.0,105.0,42.5,0.0,20.5,61.0,73.0,43.5,0.0,20.5,61.0,0.0,0.0,45.8,111.0,37.0,40.0
3229,102.0,101.0,42.0,0.0,20.5,61.0,73.0,43.0,0.0,20.5,61.0,0.0,0.0,45.8,107.0,35.0,40.0
3230,106.0,95.0,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,107.0,40.0,42.0
3231,118.0,115.0,49.5,0.0,23.5,61.5,78.5,49.5,38.0,23.5,61.5,118.0,0.0,52.5,120.0,44.0,47.0
3232,111.0,107.0,43.5,0.0,22.5,62.8,77.0,46.0,0.0,22.5,62.8,108.0,0.0,49.0,111.0,45.0,43.5
3233,105.0,100.0,0.0,0.0,25.0,59.0,74.0,0.0,0.0,25.0,59.0,0.0,0.0,45.0,109.0,39.0,41.0
3234,108.0,98.0,0.0,0.0,24.0,59.0,69.0,0.0,0.0,24.0,59.0,0.0,0.0,44.0,99.0,38.0,40.0
3235,104.0,94.0,0.0,0.0,24.0,60.0,73.0,0.0,0.0,24.0,60.0,0.0,0.0,45.5,103.0,39.0,40.0
3236,104.0,94.0,0.0,0.0,24.0,60.0,73.0,0.0,0.0,24.0,60.0,0.0,0.0,45.5,103.0,39.0,40.0
3237,112.0,112.0,0.0,71.0,25.0,56.0,68.0,0.0,0.0,25.0,56.0,112.0,0.0,46.0,114.0,41.0,43.5
3238,112.0,112.0,0.0,71.0,25.0,56.0,68.0,0.0,0.0,25.0,56.0,112.0,0.0,46.0,114.0,41.0,43.5
3239,98.0,90.0,0.0,0.0,23.0,59.0,72.0,0.0,0.0,23.0,59.0,0.0,0.0,44.0,101.5,37.0,38.0
3240,123.0,119.0,0.0,0.0,27.0,65.0,80.0,0.0,0.0,27.0,65.0,0.0,0.0,50.0,123.0,44.0,46.0
3241,104.0,97.0,0.0,0.0,25.0,63.0,75.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,105.0,40.0,43.0
3242,96.0,86.0,0.0,67.0,23.0,60.0,69.0,0.0,0.0,23.0,60.0,0.0,0.0,42.0,97.0,35.0,38.0
3243,96.0,89.0,0.0,70.0,23.0,58.5,72.0,0.0,0.0,23.0,57.0,0.0,0.0,41.0,95.0,35.5,36.0
3244,110.0,100.0,0.0,79.0,25.0,62.0,79.0,0.0,0.0,25.0,62.0,0.0,0.0,48.0,112.0,39.0,42.0
3245,89.0,81.0,0.0,0.0,22.0,53.5,70.0,0.0,0.0,22.0,53.5,0.0,0.0,40.0,88.5,35.0,37.0
3246,93.0,85.0,0.0,0.0,23.0,60.0,70.5,0.0,0.0,23.0,60.0,0.0,0.0,41.5,95.0,37.0,37.5
3247,103.0,99.0,0.0,0.0,25.0,57.0,71.0,0.0,0.0,25.0,57.0,0.0,0.0,42.5,100.0,38.0,41.0
3248,109.0,97.5,0.0,0.0,25.0,59.5,74.0,0.0,0.0,25.0,59.5,0.0,0.0,46.0,105.0,41.0,42.0
3249,107.5,91.5,0.0,0.0,24.5,59.0,76.0,0.0,0.0,24.5,59.0,0.0,0.0,47.0,105.0,42.0,42.4
3250,107.5,91.5,0.0,0.0,24.5,62.0,78.0,0.0,0.0,24.5,62.0,0.0,0.0,49.0,105.0,42.0,42.4
3251,108.0,82.0,0.0,0.0,22.0,56.0,78.5,0.0,0.0,22.0,56.0,0.0,0.0,38.0,95.0,34.5,34.5
3252,112.5,104.0,0.0,0.0,25.5,64.0,77.0,0.0,0.0,25.5,64.0,0.0,0.0,47.0,111.0,39.0,43.5
3253,95.0,86.0,0.0,0.0,23.0,53.0,67.0,0.0,0.0,23.0,53.0,0.0,0.0,44.0,96.0,36.0,39.5
3254,106.0,94.0,0.0,77.0,24.0,63.5,76.0,0.0,0.0,24.0,63.5,0.0,0.0,45.5,105.0,38.0,42.0
3255,120.0,114.0,0.0,0.0,26.0,64.0,81.0,1.0,0.0,26.0,64.0,0.0,0.0,49.0,122.0,44.0,45.0
3256,97.0,90.0,0.0,0.0,22.5,61.0,74.0,0.0,0.0,22.5,61.0,0.0,0.0,44.0,99.0,38.0,40.0
3257,93.0,81.0,0.0,0.0,22.0,61.0,72.0,-1.0,0.0,22.0,61.0,0.0,0.0,44.5,95.0,37.0,37.0
3258,91.0,81.0,0.0,0.0,22.0,55.5,68.5,0.0,0.0,22.0,55.5,0.0,0.0,41.5,93.0,34.0,37.0
3259,97.0,86.0,0.0,0.0,23.0,61.0,73.0,0.0,0.0,23.0,61.0,0.0,0.0,44.5,99.0,37.0,36.0
3260,103.0,91.0,0.0,0.0,23.0,63.0,74.0,0.0,0.0,23.0,63.0,0.0,0.0,44.0,103.0,39.0,39.0
3261,103.0,91.0,0.0,0.0,23.0,63.0,74.0,0.0,0.0,23.0,63.0,0.0,0.0,44.0,103.0,39.0,39.0
3262,113.0,108.5,0.0,0.0,26.0,60.5,76.0,0.0,0.0,26.0,60.5,0.0,0.0,46.5,115.0,41.0,43.0
3263,102.0,94.0,0.0,0.0,24.0,59.0,73.0,0.0,0.0,24.0,59.0,0.0,0.0,45.0,104.0,39.0,41.0
3264,120.0,117.0,0.0,81.0,27.0,64.0,79.0,0.0,0.0,27.0,64.0,0.0,0.0,49.0,119.0,43.0,45.0
3265,100.0,89.0,0.0,0.0,23.0,62.0,73.0,0.0,0.0,23.0,62.0,0.0,0.0,43.0,99.0,38.0,40.0
3266,100.0,89.0,0.0,0.0,23.0,62.0,73.0,0.0,0.0,23.0,62.0,0.0,0.0,43.0,99.0,38.0,40.0
3267,100.0,89.0,0.0,0.0,23.0,62.0,73.0,0.0,0.0,23.0,62.0,0.0,0.0,43.0,99.0,38.0,40.0
3268,100.0,89.0,0.0,0.0,23.0,62.0,73.0,0.0,0.0,23.0,62.0,0.0,0.0,43.0,99.0,38.0,40.0
3269,115.0,110.0,0.0,75.5,25.0,61.0,74.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,117.0,41.0,43.0
3270,121.0,114.0,0.0,-5.0,26.0,61.0,73.0,2.0,0.0,26.0,61.0,3.0,0.0,49.0,123.0,41.0,44.5
3271,117.0,110.0,0.0,0.0,26.0,62.0,78.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,119.0,42.0,44.0
3272,117.0,110.0,0.0,0.0,26.0,62.0,78.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,119.0,42.0,44.0
3273,121.0,114.0,0.0,-5.0,26.0,61.0,73.0,2.0,0.0,26.0,61.0,4.0,0.0,49.0,123.0,41.0,44.5
3274,117.0,110.0,0.0,0.0,26.0,62.0,78.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,119.0,42.0,44.0
3275,121.0,114.0,0.0,-5.0,26.0,61.0,73.0,-1.0,0.0,26.0,61.0,3.0,0.0,49.0,123.0,41.0,44.5
3276,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,41.0
3277,98.0,83.0,0.0,0.0,23.0,61.0,73.0,0.0,0.0,23.0,61.0,0.0,0.0,42.0,93.5,37.0,39.0
3278,98.0,83.0,0.0,0.0,23.0,61.0,73.0,0.0,0.0,23.0,61.0,0.0,0.0,42.0,93.5,37.0,39.0
3279,111.0,110.0,0.0,76.0,26.0,62.0,75.0,0.0,0.0,26.0,62.0,0.0,0.0,49.0,114.0,44.5,45.0
3280,120.0,112.0,0.0,76.0,25.5,61.0,75.0,0.0,0.0,25.5,61.0,0.0,0.0,47.0,122.0,42.5,42.5
3281,117.0,110.0,0.0,0.0,26.0,62.0,78.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,119.0,42.0,44.0
3282,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,41.0
3283,104.0,94.0,0.0,74.0,25.0,60.0,72.0,0.0,0.0,25.0,60.0,0.0,0.0,45.0,102.0,40.0,39.5
3284,97.0,89.0,0.0,0.0,24.0,59.0,73.0,0.0,0.0,24.0,59.0,0.0,0.0,43.0,99.0,38.0,39.0
3285,105.0,97.0,0.0,0.0,25.0,65.0,76.0,0.0,0.0,25.0,65.0,0.0,0.0,45.0,107.0,40.0,41.0
3286,105.0,97.0,0.0,0.0,25.0,65.0,76.0,0.0,0.0,25.0,65.0,0.0,0.0,45.0,107.0,40.0,41.0
3287,109.0,101.0,0.0,0.0,24.0,61.0,76.0,0.0,0.0,24.0,61.0,0.0,0.0,46.0,111.0,40.0,42.0
3288,100.0,90.0,0.0,71.0,24.0,62.5,74.0,0.0,0.0,25.0,62.5,0.0,0.0,45.5,112.0,40.0,38.5
3289,100.0,90.0,0.0,71.0,24.0,62.5,74.0,0.0,0.0,25.0,62.5,0.0,0.0,45.5,112.0,40.0,38.5
3290,113.0,105.0,0.0,69.0,26.0,58.5,69.0,0.0,0.0,26.0,58.5,3.5,0.0,47.0,115.0,42.0,44.0
3291,113.0,105.0,0.0,69.0,26.0,58.5,69.0,0.0,0.0,26.0,58.5,3.5,0.0,47.0,115.0,42.0,44.0
3292,113.0,105.0,0.0,0.0,25.0,62.0,76.0,0.0,0.0,25.0,62.0,0.0,0.0,47.0,115.0,41.0,42.0
3293,109.0,101.0,0.0,75.0,24.0,57.5,75.0,0.0,0.0,24.0,57.5,0.0,0.0,46.0,111.0,41.0,41.0
3294,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,41.0
3295,109.0,101.0,0.0,0.0,25.0,64.0,76.0,0.0,0.0,25.0,64.0,0.0,0.0,46.0,111.0,41.0,42.0
3296,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,41.0
3297,117.0,109.0,-0.5,0.0,26.0,57.0,78.0,0.0,0.0,26.0,57.0,0.0,0.0,48.0,118.5,42.5,44.0
3298,94.0,85.0,0.0,0.0,22.0,58.5,70.0,0.0,0.0,22.0,58.5,0.0,0.0,41.0,95.0,36.0,39.0
3299,109.0,103.0,0.0,0.0,25.0,60.0,76.0,0.0,0.0,25.0,60.0,0.0,0.0,46.0,110.0,41.0,42.0
3300,109.0,103.0,0.0,0.0,25.0,60.0,76.0,0.0,0.0,25.0,60.0,0.0,0.0,46.0,110.0,41.0,42.0
3301,105.0,96.0,0.0,0.0,24.0,58.0,72.0,-1.0,0.0,24.0,59.0,0.0,0.0,42.0,104.0,39.0,40.0
3302,105.0,96.0,0.0,0.0,24.0,58.0,72.0,-1.0,0.0,24.0,59.0,0.0,0.0,42.0,104.0,39.0,40.0
3303,101.0,96.0,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,103.0,38.0,40.0
3304,101.0,97.0,0.0,0.0,23.0,60.5,72.0,0.0,0.0,24.0,59.5,0.0,0.0,42.0,101.0,38.0,38.5
3305,101.0,92.0,0.0,0.0,24.0,64.0,74.0,0.0,0.0,24.0,64.0,0.0,0.0,44.0,102.0,38.0,39.5
3306,101.0,89.0,0.0,0.0,23.0,61.5,76.0,0.0,0.0,23.0,61.5,0.0,0.0,44.5,101.0,37.5,39.0
3307,101.0,97.0,0.0,0.0,23.0,60.5,72.0,0.0,0.0,24.0,59.5,0.0,0.0,42.0,101.0,38.0,38.5
3308,113.0,104.0,0.0,0.0,25.0,63.0,76.0,0.0,0.0,25.5,63.0,0.0,0.0,46.0,113.0,41.0,42.0
3309,116.0,107.0,0.0,0.0,26.0,69.0,81.0,0.0,0.0,26.0,69.0,0.0,0.0,48.0,119.0,43.0,44.0
3310,116.0,107.0,0.0,0.0,26.0,69.0,81.0,0.0,0.0,26.0,69.0,0.0,0.0,48.0,119.0,43.0,44.0
3311,116.0,107.0,0.0,0.0,26.0,69.0,81.0,0.0,0.0,26.0,69.0,0.0,0.0,48.0,119.0,43.0,44.0
3312,97.0,85.0,0.0,0.0,24.0,60.5,73.0,0.0,0.0,24.0,60.5,0.0,0.0,43.0,96.5,37.0,39.0
3313,96.0,88.0,0.0,0.0,24.0,61.0,73.0,0.0,0.0,24.0,61.0,0.0,0.0,43.0,98.0,38.0,38.0
3314,101.0,93.0,0.0,0.0,24.0,62.5,74.0,0.0,0.0,24.0,62.5,0.0,0.0,44.0,103.0,39.0,40.0
3315,101.0,93.0,0.0,0.0,24.0,62.5,74.0,0.0,0.0,24.0,62.5,0.0,0.0,44.0,103.0,39.0,40.0
3316,101.0,93.0,0.0,0.0,24.0,62.5,74.0,0.0,0.0,24.0,62.5,0.0,0.0,44.0,103.0,39.0,40.0
3317,109.0,101.0,0.0,0.0,25.0,62.0,76.0,0.0,0.0,25.0,62.0,0.0,0.0,46.0,111.0,41.0,42.0
3318,117.0,108.0,0.0,0.0,26.0,65.0,78.0,0.0,0.0,26.0,65.0,0.0,0.0,47.0,119.0,43.0,45.5
3319,103.0,94.0,0.0,0.0,25.0,61.0,75.0,0.0,0.0,25.0,61.0,0.0,0.0,45.0,105.0,40.0,41.0
3320,103.0,94.0,0.0,0.0,25.0,61.0,75.0,0.0,0.0,25.0,61.0,0.0,0.0,45.0,105.0,40.0,41.0
3321,103.0,94.0,0.0,0.0,25.0,61.0,75.0,0.0,0.0,25.0,61.0,0.0,0.0,45.0,105.0,40.0,41.0
3322,104.0,95.0,0.0,72.0,25.0,64.5,77.0,0.0,0.0,25.0,64.5,0.0,0.0,45.5,106.0,39.0,40.5
3323,108.0,99.0,0.0,0.0,25.0,65.0,79.0,0.0,0.0,25.0,65.0,0.0,0.0,46.5,109.0,40.0,42.0
3324,95.0,88.0,0.0,73.0,23.5,59.0,71.0,0.0,0.0,23.5,59.0,0.0,0.0,41.5,97.0,37.8,38.5
3325,97.0,90.0,0.0,73.0,23.5,59.0,71.0,0.0,0.0,23.5,59.0,0.0,0.0,42.0,99.0,38.4,39.0
3326,99.0,92.0,0.0,73.0,23.5,59.0,71.0,0.0,0.0,23.5,59.0,0.0,0.0,42.5,101.0,39.0,39.5
3327,101.0,94.0,0.0,74.0,24.5,60.0,72.0,0.0,0.0,24.5,60.0,0.0,0.0,43.0,103.0,39.6,40.0
3328,113.0,109.0,0.0,77.0,23.0,62.0,74.0,0.0,0.0,23.0,62.0,0.0,0.0,48.0,112.0,45.0,43.0
3329,103.0,96.0,0.0,74.0,24.5,60.0,72.0,0.0,0.0,24.5,60.0,0.0,0.0,43.5,105.0,40.2,40.5
3330,105.0,98.0,0.0,74.0,24.5,60.0,72.0,0.0,0.0,24.5,60.0,0.0,0.0,44.0,107.0,40.8,41.0
3331,112.0,106.0,0.0,78.0,22.0,61.0,76.0,0.0,0.0,22.0,61.0,0.0,0.0,47.0,110.0,38.0,42.0
3332,107.0,100.0,-0.1,74.0,24.5,60.0,72.0,0.0,0.0,24.5,60.0,0.0,0.0,44.6,109.0,41.4,41.5
3333,109.0,102.0,-0.1,75.0,25.5,61.0,73.0,0.0,0.0,25.5,61.0,0.0,0.0,45.2,111.0,42.0,42.0
3334,111.0,104.0,-0.1,75.0,25.5,61.0,73.0,0.0,0.0,25.5,61.0,0.0,0.0,45.8,113.0,42.6,42.5
3335,113.0,106.0,-0.1,75.0,25.5,61.0,73.0,0.0,0.0,25.5,61.0,0.0,0.0,46.4,115.0,43.2,43.0
3336,115.0,108.0,-0.1,75.0,25.5,61.0,73.0,0.0,0.0,25.5,61.0,0.0,0.0,46.9,117.0,43.8,43.5
3337,117.0,110.0,-0.1,76.0,26.5,62.0,74.0,0.0,0.0,26.5,62.0,0.0,0.0,47.4,119.0,44.4,44.0
3338,119.0,112.0,-0.1,76.0,26.5,62.0,74.0,0.0,0.0,26.5,62.0,0.0,0.0,47.9,121.0,45.0,44.5
